cumulative_targets_percent,cumulative_assignments_percent
32.04993931,15.28258186
32.10007995,15.30649076
32.15002701,15.33030734
32.19997406,15.35412391
32.24992111,15.37794049
32.30006176,15.40184939
32.35000881,15.42566596
32.39995586,15.44948254
32.45009651,15.47339143
32.50004356,15.49720801
32.54999061,15.52102459
32.59993766,15.54484117
32.65007831,15.56875006
32.70002536,15.59256664
32.74997241,15.61638322
32.79991947,15.64019980
32.85006011,15.66410869
32.90000716,15.68792527
32.94995422,15.71174185
33.00009486,15.73565074
33.05004191,15.75946732
33.09998897,15.78328390
33.14993602,15.80710048
33.20007666,15.83100937
33.25002372,15.85482595
33.29997077,15.87864253
33.34991782,15.90245911
33.40005847,15.92636800
33.45000552,15.95018458
33.49995257,15.97400116
33.55009322,15.99791005
33.60004027,16.02172663
33.64998732,16.04554321
33.69993437,16.06935979
33.75007502,16.09326868
33.80002207,16.11708526
33.84996912,16.14090184
33.89991617,16.16471842
33.95005682,16.18862731
34.00000387,16.21244389
34.04995092,16.23626046
34.10009157,16.26016936
34.15003862,16.28398594
34.19998567,16.30780251
34.24993273,16.33161909
34.30007337,16.35552798
34.35002042,16.37934456
34.39996748,16.40316114
34.44991453,16.42697772
34.50005517,16.45088661
34.55000223,16.47470319
34.59994928,16.49851977
34.65008992,16.52242866
34.70003698,16.54624524
34.74998403,16.57006182
34.79993108,16.59387840
34.85007173,16.61778729
34.90001878,16.64160387
34.94996583,16.66542045
34.99991288,16.68923703
35.05005353,16.71314592
35.10000058,16.73696250
35.14994763,16.76077908
35.20008828,16.78468797
35.25003533,16.80850455
35.29998238,16.83232113
35.34992944,16.85613771
35.40007008,16.88004660
35.45001713,16.90386318
35.49996419,16.92767976
35.54991124,16.95149634
35.60005188,16.97540523
35.64999894,16.99922181
35.69994599,17.02303839
35.75008663,17.04694728
35.80003369,17.07076386
35.84998074,17.09458044
35.89992779,17.11839701
35.95006844,17.14230591
36.00001549,17.16612249
36.04996254,17.18993906
36.09990959,17.21375564
36.15005024,17.23766454
36.19999729,17.26148111
36.24994434,17.28529769
36.30008499,17.30920658
36.35003204,17.33302316
36.39997909,17.35683974
36.44992614,17.38065632
36.50006679,17.40456521
36.55001384,17.42838179
36.59996089,17.45219837
36.64990795,17.47601495
36.70004859,17.49992384
36.74999564,17.52374042
36.79994270,17.54755700
36.85008334,17.57146589
36.90003039,17.59528247
36.94997745,17.61909905
36.99992450,17.64291563
37.05006514,17.66682452
37.10001220,17.69064110
37.14995925,17.71445768
37.19990630,17.73827426
37.25004695,17.76218315
37.29999400,17.78599973
37.34994105,17.80981631
37.40008170,17.83372520
37.45002875,17.85754178
37.49997580,17.88135836
37.54992285,17.90517494
37.60006350,17.92908383
37.65001055,17.95290041
37.69995760,17.97671699
37.74990466,18.00053357
37.80004530,18.02444246
37.84999235,18.04825904
37.89993941,18.07207561
37.95008005,18.09598451
38.00002710,18.11980109
38.04997416,18.14361766
38.09992121,18.16743424
38.15006185,18.19134314
38.20000891,18.21515971
38.24995596,18.23897629
38.30009660,18.26288518
38.35004366,18.28670176
38.39999071,18.31051834
38.44993776,18.33433492
38.50007841,18.35824381
38.55002546,18.38206039
38.59997251,18.40587697
38.64991956,18.42969355
38.70006021,18.45360244
38.75000726,18.47741902
38.79995431,18.50123560
38.85009496,18.52514449
38.90004201,18.54896107
38.94998906,18.57277765
38.99993611,18.59659423
39.05007676,18.62050312
39.10002381,18.64431970
39.14997086,18.66813628
39.19991792,18.69195286
39.25005856,18.71586175
39.30000561,18.73967833
39.34995267,18.76349491
39.40009331,18.78740380
39.45004036,18.81122038
39.49998742,18.83503696
39.54993447,18.85885354
39.60007511,18.88276243
39.65002217,18.90657901
39.69996922,18.93039559
39.74991627,18.95421217
39.80005692,18.97812106
39.85000397,19.00193764
39.89995102,19.02575421
39.95009167,19.04966311
40.00003872,19.07347969
40.04998577,19.09729626
40.09993282,19.12111284
40.15007347,19.14502173
40.20002052,19.16883831
40.24996757,19.19265489
40.29991463,19.21647147
40.35005527,19.24038036
40.40000232,19.26419694
40.44994938,19.28801352
40.50009002,19.31192241
40.55003707,19.33573899
40.59998413,19.35955557
40.64993118,19.38337215
40.70007182,19.40728104
40.75001888,19.43109762
40.79996593,19.45491420
40.84991298,19.47873078
40.90005363,19.50263967
40.95000068,19.52645625
40.99994773,19.55027283
41.05008838,19.57418172
41.10003543,19.59799830
41.14998248,19.62181488
41.19992953,19.64563146
41.25007018,19.66954035
41.30001723,19.69335693
41.34996428,19.71717351
41.39991133,19.74099009
41.45005198,19.76489898
41.49999903,19.78871556
41.54994608,19.81253214
41.60008673,19.83644103
41.65003378,19.86025761
41.69998083,19.88407419
41.74992789,19.90789076
41.80006853,19.93179966
41.85001558,19.95561624
41.89996264,19.97943281
41.94990969,20.00324939
42.00005033,20.02715829
42.04999739,20.05097486
42.09994444,20.07479144
42.15008508,20.09870033
42.20003214,20.12251691
42.24997919,20.14633349
42.29992624,20.17015007
42.35006689,20.19405896
42.40001394,20.21787554
42.44996099,20.24169212
42.49990804,20.26550870
42.55004869,20.28941759
42.59999574,20.31323417
42.64994279,20.33705075
42.70008344,20.36095964
42.75003049,20.38477622
42.79997754,20.40859280
42.84992460,20.43240938
42.90006524,20.45631827
42.95001229,20.48013485
42.99995935,20.50395143
43.04990640,20.52776801
43.10004704,20.55167690
43.14999410,20.57549348
43.19994115,20.59931006
43.25008179,20.62321895
43.30002885,20.64703553
43.34997590,20.67085211
43.39992295,20.69466869
43.45006360,20.71857758
43.50001065,20.74239416
43.54995770,20.76621074
43.59990475,20.79002732
43.65004540,20.81393621
43.69999245,20.83775279
43.74993950,20.86156936
43.80008015,20.88547826
43.85002720,20.90929484
43.89997425,20.93311141
43.94992130,20.95692799
44.00006195,20.98083689
44.05000900,21.00465346
44.09995605,21.02847004
44.15009670,21.05237893
44.20004375,21.07619551
44.24999080,21.10001209
44.29993786,21.12382867
44.35007850,21.14773756
44.40002555,21.17155414
44.44997261,21.19537072
44.49991966,21.21918730
44.55006030,21.24309619
44.60000736,21.26691277
44.64995441,21.29072935
44.70009505,21.31463824
44.75004211,21.33845482
44.79998916,21.36227140
44.84993621,21.38608798
44.90007686,21.40999687
44.95002391,21.43381345
44.99997096,21.45763003
45.04991801,21.48144661
45.10005866,21.50535550
45.15000571,21.52917208
45.19995276,21.55298866
45.25009341,21.57689755
45.30004046,21.60071413
45.34998751,21.62453071
45.39993457,21.64834729
45.45007521,21.67225618
45.50002226,21.69607276
45.54996932,21.71988934
45.59991637,21.74370592
45.65005701,21.76761481
45.70000407,21.79143139
45.74995112,21.81524796
45.80009176,21.83915686
45.85003882,21.86297344
45.89998587,21.88679001
45.94993292,21.91060659
46.00007357,21.93451548
46.05002062,21.95833206
46.09996767,21.98214864
46.14991472,22.00596522
46.20005537,22.02987411
46.25000242,22.05369069
46.29994947,22.07750727
46.35009012,22.10141616
46.40003717,22.12523274
46.44998422,22.14904932
46.49993127,22.17286590
46.55007192,22.19677479
46.60001897,22.22059137
46.64996602,22.24440795
46.69991308,22.26822453
46.75005372,22.29213342
46.80000077,22.31595000
46.84994783,22.33976658
46.90008847,22.36367547
46.95003552,22.38749205
46.99998258,22.41130863
47.04992963,22.43512521
47.10007027,22.45903410
47.15001733,22.48285068
47.19996438,22.50666726
47.24991143,22.53048384
47.30005208,22.55439273
47.34999913,22.57820931
47.39994618,22.60202589
47.45008683,22.62593478
47.50003388,22.64975136
47.54998093,22.67356794
47.59992798,22.69738451
47.65006863,22.72129341
47.70001568,22.74510999
47.74996273,22.76892656
47.79990979,22.79274314
47.85005043,22.81665204
47.89999748,22.84046861
47.94994454,22.86428519
48.00008518,22.88819408
48.05003223,22.91201066
48.09997929,22.93582724
48.14992634,22.95964382
48.20006698,22.98355271
48.25001404,23.00736929
48.29996109,23.03118587
48.34990814,23.05500245
48.40004879,23.07891134
48.44999584,23.10272792
48.49994289,23.12654450
48.55008354,23.15045339
48.60003059,23.17426997
48.64997764,23.19808655
48.69992469,23.22190313
48.75006534,23.24581202
48.80001239,23.26962860
48.84995944,23.29344518
48.89990649,23.31726176
48.95004714,23.34117065
48.99999419,23.36498723
49.04994124,23.38880381
49.10008189,23.41271270
49.15002894,23.43652928
49.19997599,23.46034586
49.24992305,23.48416244
49.30006369,23.50807133
49.35001074,23.53188791
49.39995780,23.55570449
49.44990485,23.57952107
49.50004549,23.60342996
49.54999255,23.62724654
49.59993960,23.65106311
49.65008024,23.67497201
49.70002730,23.69878859
49.74997435,23.72260516
49.79992140,23.74642174
49.85006205,23.77033064
49.90000910,23.79414721
49.94995615,23.81796379
50.00009680,23.84187268
50.05004385,23.86568926
50.09999090,23.88950584
50.14993795,23.91332242
50.20007860,23.93723131
50.25002565,23.96104789
50.29997270,23.98486447
50.34991976,24.00868105
50.40006040,24.03258994
50.45000745,24.05640652
50.49995451,24.08022310
50.55009515,24.10413199
