cumulative_targets_percent,cumulative_assignments_percent
35.85002359,10.71808627
35.90002406,10.73303492
35.95002453,10.74798357
36.00002500,10.76293221
36.05002547,10.77788086
36.10002594,10.79282951
36.15002641,10.80777815
36.20002688,10.82272680
36.25002734,10.83767545
36.30002781,10.85262409
36.35002828,10.86757274
36.40002875,10.88252139
36.45002922,10.89747003
36.50002969,10.91241868
36.55003016,10.92736733
36.60003063,10.94231598
36.65003109,10.95726462
36.70003156,10.97221327
36.75003203,10.98716192
36.80003250,11.00211056
36.85003297,11.01705921
36.90003344,11.03200786
36.95003391,11.04695650
37.00003438,11.06190515
37.05003484,11.07685380
37.10003531,11.09180244
37.15003578,11.10675109
37.20003625,11.12169974
37.25003672,11.13664838
37.30003719,11.15159703
37.35003766,11.16654568
37.40003813,11.18149432
37.45003859,11.19644297
37.50003906,11.21139162
37.55003953,11.22634026
37.60004000,11.24128891
37.65004047,11.25623756
37.70004094,11.27118620
37.75004141,11.28613485
37.80004188,11.30108350
37.85004234,11.31603214
37.90004281,11.33098079
37.95004328,11.34592944
38.00004375,11.36087808
38.05004422,11.37582673
38.10004469,11.39077538
38.15004516,11.40572402
38.20004563,11.42067267
38.25004609,11.43562132
38.30004656,11.45056996
38.35004703,11.46551861
38.40004750,11.48046726
38.45004797,11.49541590
38.50004844,11.51036455
38.55004891,11.52531320
38.60004938,11.54026184
38.65004984,11.55521049
38.70005031,11.57015914
38.75005078,11.58510778
38.80005125,11.60005643
38.85005172,11.61500508
38.90005219,11.62995372
38.95005266,11.64490237
39.00005313,11.65985102
39.05005359,11.67479966
39.10005406,11.68974831
39.15005453,11.70469696
39.20005500,11.71964560
39.25005547,11.73459425
39.30005594,11.74954290
39.35005641,11.76449155
39.40005688,11.77944019
39.45005734,11.79438884
39.50005781,11.80933749
39.55005828,11.82428613
39.60005875,11.83923478
39.65005922,11.85418343
39.70005969,11.86913207
39.75006016,11.88408072
39.80006063,11.89902937
39.85006109,11.91397801
39.90006156,11.92892666
39.95006203,11.94387531
40.00006250,11.95882395
40.05006297,11.97377260
40.10006344,11.98872125
40.15006391,12.00366989
40.20006438,12.01861854
