cumulative_targets_percent,cumulative_assignments_percent
57.84996575,13.11693479
57.89992007,13.13632038
57.94987440,13.15570596
57.99982873,13.17509155
58.04978306,13.19447714
58.10021314,13.21404735
58.15016747,13.23343294
58.20012179,13.25281853
58.25007612,13.27220411
58.30003045,13.29158970
58.34998478,13.31097529
58.39993910,13.33036088
58.44989343,13.34974646
58.49984776,13.36913205
58.54980209,13.38851764
58.60023217,13.40808785
58.65018650,13.42747344
58.70014082,13.44685903
58.75009515,13.46624461
58.80004948,13.48563020
58.85000381,13.50501579
58.89995813,13.52440138
58.94991246,13.54378697
58.99986679,13.56317255
59.04982112,13.58255814
59.09977544,13.60194373
59.15020553,13.62151394
59.20015985,13.64089953
59.25011418,13.66028512
59.30006851,13.67967070
59.35002284,13.69905629
59.39997716,13.71844188
59.44993149,13.73782747
59.49988582,13.75721305
59.54984015,13.77659864
59.59979447,13.79598423
59.65022456,13.81555444
59.70017888,13.83494003
59.75013321,13.85432562
59.80008754,13.87371120
59.85004187,13.89309679
59.89999619,13.91248238
59.94995052,13.93186797
59.99990485,13.95125356
60.04985918,13.97063914
60.09981350,13.99002473
60.14976783,14.00941032
60.20019791,14.02898053
60.25015224,14.04836612
60.30010657,14.06775171
60.35006090,14.08713729
60.40001522,14.10652288
60.44996955,14.12590847
60.49992388,14.14529406
60.54987821,14.16467964
60.59983253,14.18406523
60.64978686,14.20345082
60.70021694,14.22302103
60.75017127,14.24240662
60.80012560,14.26179221
60.85007993,14.28117779
60.90003425,14.30056338
60.94998858,14.31994897
60.99994291,14.33933456
61.04989724,14.35872015
61.09985156,14.37810573
61.14980589,14.39749132
61.20023597,14.41706153
61.25019030,14.43644712
61.30014463,14.45583271
61.35009896,14.47521830
61.40005328,14.49460388
61.45000761,14.51398947
61.49996194,14.53337506
61.54991627,14.55276065
61.59987059,14.57214623
61.64982492,14.59153182
61.69977925,14.61091741
61.75020933,14.63048762
61.80016366,14.64987321
61.85011799,14.66925880
61.90007231,14.68864438
61.95002664,14.70802997
61.99998097,14.72741556
62.04993530,14.74680115
62.09988962,14.76618673
62.14984395,14.78557232
62.19979828,14.80495791
62.25022836,14.82452812
62.30018269,14.84391371
62.35013702,14.86329930
62.40009135,14.88268489
62.45004567,14.90207047
62.50000000,14.92145606
62.54995433,14.94084165
62.59990865,14.96022724
62.64986298,14.97961282
62.69981731,14.99899841
62.74977164,15.01838400
62.80020172,15.03795421
62.85015605,15.05733980
62.90011038,15.07672539
62.95006470,15.09611097
63.00001903,15.11549656
63.04997336,15.13488215
63.09992769,15.15426774
63.14988201,15.17365332
63.19983634,15.19303891
63.24979067,15.21242450
63.30022075,15.23199471
63.35017508,15.25138030
63.40012941,15.27076589
63.45008373,15.29015148
63.50003806,15.30953706
63.54999239,15.32892265
63.59994672,15.34830824
63.64990104,15.36769383
63.69985537,15.38707941
63.74980970,15.40646500
63.79976403,15.42585059
63.85019411,15.44542080
63.90014844,15.46480639
63.95010276,15.48419198
64.00005709,15.50357756
64.05001142,15.52296315
64.09996575,15.54234874
64.14992007,15.56173433
64.19987440,15.58111991
64.24982873,15.60050550
64.29978306,15.61989109
64.35021314,15.63946130
64.40016747,15.65884689
64.45012179,15.67823248
64.50007612,15.69761807
64.55003045,15.71700365
64.59998478,15.73638924
64.64993910,15.75577483
64.69989343,15.77516042
64.74984776,15.79454600
64.79980209,15.81393159
64.85023217,15.83350180
64.90018650,15.85288739
64.95014082,15.87227298
65.00009515,15.89165857
65.05004948,15.91104415
65.10000381,15.93042974
65.14995813,15.94981533
65.19991246,15.96920092
65.24986679,15.98858650
65.29982112,16.00797209
65.34977544,16.02735768
65.40020553,16.04692789
65.45015985,16.06631348
65.50011418,16.08569907
65.55006851,16.10508466
65.60002284,16.12447024
65.64997716,16.14385583
65.69993149,16.16324142
65.74988582,16.18262701
65.79984015,16.20201259
65.84979447,16.22139818
65.90022456,16.24096839
65.95017888,16.26035398
66.00013321,16.28915543
66.05008754,16.31823381
66.10004187,16.34731219
66.14999619,16.37639057
66.19995052,16.40546895
66.24990485,16.43454733
66.29985918,16.46362571
66.34981350,16.49270410
66.39976783,16.52178248
66.45019791,16.55113780
66.50015224,16.58021618
66.55010657,16.60929456
66.60006090,16.63837294
66.65001522,16.66745132
66.69996955,16.69652970
66.74992388,16.72560808
66.79987821,16.75468647
66.84983253,16.78376485
66.89978686,16.81284323
66.95021694,16.84219855
67.00017127,16.87127693
67.05012560,16.90035531
67.10007993,16.92943369
67.15003425,16.95851207
67.19998858,16.98759045
67.24994291,17.01666884
67.29989724,17.04574722
67.34985156,17.07482560
67.39980589,17.10390398
67.45023597,17.13325930
67.50019030,17.16233768
67.55014463,17.19141606
67.60009896,17.22049444
67.65005328,17.24957282
67.70000761,17.27865121
67.74996194,17.30772959
67.79991627,17.33680797
67.84987059,17.36588635
67.89982492,17.39496473
67.94977925,17.42404311
68.00020933,17.45339843
68.05016366,17.48247681
68.10011799,17.51155519
68.15007231,17.54063358
68.20002664,17.56971196
68.24998097,17.59879034
68.29993530,17.62786872
68.34988962,17.65694710
68.39984395,17.68602548
68.44979828,17.71510387
68.50022836,17.74445918
68.55018269,17.77353757
68.60013702,17.80261595
68.65009135,17.83169433
68.70004567,17.86077271
68.75000000,17.88985109
68.79995433,17.91892947
68.84990865,17.94800785
68.89986298,17.97708624
68.94981731,18.00616462
68.99977164,18.03524300
69.05020172,18.06459832
69.10015605,18.09367670
69.15011038,18.12275508
69.20006470,18.15183346
69.25001903,18.18091184
69.29997336,18.20999022
69.34992769,18.23906861
69.39988201,18.26814699
69.44983634,18.29722537
69.49979067,18.32630375
69.55022075,18.35565907
69.60017508,18.38473745
69.65012941,18.41381583
69.70008373,18.44289421
69.75003806,18.47197259
69.79999239,18.50105098
69.84994672,18.53012936
69.89990104,18.55920774
69.94985537,18.58828612
69.99980970,18.61736450
70.04976403,18.64644288
70.10019411,18.67579820
70.15014844,18.70487658
70.20010276,18.73395496
70.25005709,18.76303335
70.30001142,18.79211173
70.34996575,18.82119011
70.39992007,18.85026849
70.44987440,18.87934687
70.49982873,18.90842525
70.54978306,18.93750363
70.60021314,18.96685895
70.65016747,18.99593733
70.70012179,19.02501572
70.75007612,19.05409410
70.80003045,19.08317248
70.84998478,19.11225086
70.89993910,19.14132924
70.94989343,19.17040762
70.99984776,19.19948600
71.04980209,19.22856439
71.10023217,19.25791970
71.15018650,19.28699809
71.20014082,19.31607647
71.25009515,19.34515485
71.30004948,19.37423323
71.35000381,19.40331161
71.39995813,19.43238999
71.44991246,19.46146838
71.49986679,19.49054676
71.54982112,19.51962514
71.59977544,19.54870352
71.65020553,19.57805884
71.70015985,19.60713722
71.75011418,19.63621560
71.80006851,19.66529398
71.85002284,19.69437236
71.89997716,19.72345075
71.94993149,19.75252913
71.99988582,19.78160751
72.04984015,19.81068589
72.09979447,19.83976427
72.15022456,19.86911959
72.20017888,19.89819797
72.25013321,19.92727635
72.30008754,19.95635473
72.35004187,19.98543312
72.39999619,20.01451150
72.44995052,20.04358988
72.49990485,20.07266826
72.54985918,20.10174664
72.59981350,20.13082502
72.64976783,20.15990340
72.70019791,20.18925872
72.75015224,20.21833710
72.80010657,20.24741549
72.85006090,20.27649387
72.90001522,20.30557225
72.94996955,20.33465063
72.99992388,20.36372901
73.04987821,20.39280739
73.09983253,20.42188577
73.14978686,20.45096416
73.20021694,20.48031947
73.25017127,20.50939786
73.30012560,20.53847624
73.35007993,20.56755462
73.40003425,20.59663300
73.44998858,20.62571138
73.49994291,20.65478976
73.54989724,20.68386814
73.59985156,20.71294653
73.64980589,20.74202491
73.70023597,20.77138023
73.75019030,20.80045861
73.80014463,20.82953699
73.85009896,20.85861537
73.90005328,20.88769375
73.95000761,20.91677213
73.99996194,20.94585051
74.04991627,20.97492890
74.09987059,21.00400728
74.14982492,21.03308566
74.19977925,21.06216404
74.25020933,21.09151936
74.30016366,21.12059774
74.35011799,21.14967612
74.40007231,21.17875450
74.45002664,21.20783289
74.49998097,21.23691127
74.54993530,21.26598965
74.59988962,21.29506803
74.64984395,21.32414641
74.69979828,21.35322479
74.75022836,21.38258011
74.80018269,21.41165849
74.85013702,21.44747567
74.90009135,21.48624685
74.95004567,21.52501802
75.00000000,21.56378920
75.04995433,21.60256037
75.09990865,21.64133155
75.14986298,21.68010273
75.19981731,21.71887390
75.24977164,21.75764508
75.30020172,21.79678550
75.35015605,21.83555668
75.40011038,21.87432785
75.45006470,21.91309903
75.50001903,21.95187020
75.54997336,21.99064138
75.59992769,22.02941255
75.64988201,22.06818373
75.69983634,22.10695490
75.74979067,22.14572608
75.80022075,22.18486650
75.85017508,22.22363768
75.90012941,22.26240885
75.95008373,22.30118003
76.00003806,22.33995120
76.04999239,22.37872238
76.09994672,22.41749355
76.14990104,22.45626473
76.19985537,22.49503590
76.24980970,22.53380708
76.29976403,22.57257826
76.35019411,22.61171868
76.40014844,22.65048986
76.45010276,22.68926103
76.50005709,22.72803221
76.55001142,22.76680338
76.59996575,22.80557456
76.64992007,22.84434573
76.69987440,22.88311691
76.74982873,22.92188808
76.79978306,22.96065926
76.85021314,22.99979968
76.90016747,23.03857086
76.95012179,23.07734203
77.00007612,23.11611321
77.05003045,23.15488438
77.09998478,23.19365556
77.14993910,23.23242673
77.19989343,23.27119791
77.24984776,23.30996908
77.29980209,23.34874026
77.35023217,23.38788068
77.40018650,23.42665186
77.45014082,23.46542304
77.50009515,23.50419421
77.55004948,23.54296539
77.60000381,23.58173656
77.64995813,23.62050774
77.69991246,23.65927891
77.74986679,23.69805009
77.79982112,23.73682126
77.84977544,23.77559244
77.90020553,23.81473286
77.95015985,23.85350404
78.00011418,23.89227521
78.05006851,23.93104639
78.10002284,23.96981756
78.14997716,24.00858874
78.19993149,24.04735991
78.24988582,24.08613109
78.29984015,24.12490226
78.34979447,24.16367344
78.40022456,24.20281386
78.45017888,24.24158504
78.50013321,24.28035621
78.55008754,24.31912739
78.60004187,24.35789857
78.64999619,24.39666974
78.69995052,24.43544092
78.74990485,24.47421209
78.79985918,24.51298327
78.84981350,24.55175444
78.89976783,24.59052562
78.95019791,24.62966604
79.00015224,24.66843722
79.05010657,24.70720839
79.10006090,24.74597957
79.15001522,24.78475074
79.19996955,24.82352192
79.24992388,24.86229309
79.29987821,24.90106427
79.34983253,24.93983544
79.39978686,24.97860662
79.45021694,25.01774704
79.50017127,25.05651822
79.55012560,25.09528939
79.60007993,25.13406057
79.65003425,25.17283175
79.69998858,25.21160292
79.74994291,25.25037410
79.79989724,25.28914527
79.84985156,25.32791645
79.89980589,25.36668762
79.95023597,25.40582805
80.00019030,25.44459922
80.05014463,25.48337040
80.10009896,25.52214157
80.15005328,25.57060554
80.20000761,25.61906951
80.24996194,25.66753348
80.29991627,25.71599745
80.34987059,25.76446142
80.39982492,25.81292539
80.44977925,25.86138936
80.50020933,25.91031489
80.55016366,25.95877886
80.60011799,26.00724282
80.65007231,26.05570679
80.70002664,26.10417076
80.74998097,26.15263473
80.79993530,26.20109870
80.84988962,26.24956267
80.89984395,26.29802664
80.94979828,26.34649061
81.00022836,26.39541614
81.05018269,26.44388011
81.10013702,26.49234408
81.15009135,26.54080805
81.20004567,26.58927202
81.25000000,26.63773598
81.29995433,26.68619995
81.34990865,26.73466392
81.39986298,26.78312789
81.44981731,26.83159186
81.49977164,26.88005583
81.55020172,26.92898136
81.60015605,26.97744533
81.65011038,27.02590930
81.70006470,27.07437327
81.75001903,27.12283724
81.79997336,27.17130121
81.84992769,27.21976518
81.89988201,27.26822915
81.94983634,27.31669311
81.99979067,27.36515708
82.05022075,27.41408261
82.10017508,27.46254658
82.15012941,27.51101055
82.20008373,27.55947452
82.25003806,27.60793849
82.29999239,27.65640246
82.34994672,27.70486643
82.39990104,27.75333040
82.44985537,27.80179437
82.49980970,27.85025834
82.54976403,27.89872231
82.60019411,27.94764784
82.65014844,27.99611180
82.70010276,28.04457577
82.75005709,28.09303974
82.80001142,28.14150371
82.84996575,28.18996768
82.89992007,28.23843165
82.94987440,28.28689562
82.99982873,28.33535959
83.04978306,28.38382356
83.10021314,28.43274909
83.15016747,28.48121306
83.20012179,28.52967703
83.25007612,28.57814100
83.30003045,28.62660497
83.34998478,28.67506893
83.39993910,28.72353290
83.44989343,28.77199687
83.49984776,28.82046084
83.54980209,28.86892481
83.60023217,28.91914271
83.65018650,28.97729948
83.70014082,29.03545624
83.75009515,29.09361300
83.80004948,29.15176977
83.85000381,29.20992653
83.89995813,29.26808329
83.94991246,29.32624005
83.99986679,29.38439682
84.04982112,29.44255358
84.09977544,29.50071034
84.15020553,29.55942098
84.20015985,29.61757774
84.25011418,29.67573451
84.30006851,29.73389127
84.35002284,29.79204803
84.39997716,29.85020479
84.44993149,29.90836156
84.49988582,29.96651832
84.54984015,30.02467508
84.59979447,30.08283185
84.65022456,30.14154248
84.70017888,30.19969925
84.75013321,30.25785601
84.80008754,30.31601277
84.85004187,30.37416954
84.89999619,30.43232630
84.94995052,30.49048306
84.99990485,30.54863982
85.04985918,30.60679659
85.09981350,30.66495335
85.14976783,30.72311011
85.20019791,30.78182075
85.25015224,30.83997751
85.30010657,30.89813428
85.35006090,30.95629104
85.40001522,31.01444780
85.44996955,31.07260456
85.49992388,31.13076133
85.54987821,31.18891809
85.59983253,31.24707485
85.64978686,31.30523162
85.70021694,31.36394225
85.75017127,31.42209902
85.80012560,31.48025578
85.85007993,31.53841254
85.90003425,31.59656930
85.94998858,31.65472607
85.99994291,31.71288283
86.04989724,31.77103959
86.09985156,31.82919636
86.14980589,31.89196874
86.20023597,31.96046448
86.25019030,32.02831404
86.30014463,32.09616359
86.35009896,32.16401315
86.40005328,32.23186271
86.45000761,32.29971226
86.49996194,32.36756182
86.54991627,32.43541138
86.59987059,32.50326093
86.64982492,32.57111049
86.69977925,32.63896005
86.75020933,32.70745579
86.80016366,32.77530535
86.85011799,32.84315490
86.90007231,32.91100446
86.95002664,32.97885402
86.99998097,33.04670357
87.04993530,33.11455313
87.09988962,33.18240269
87.14984395,33.25025224
87.19979828,33.31810180
87.25022836,33.38659754
87.30018269,33.45444710
87.35013702,33.52229666
87.40009135,33.59014621
87.45004567,33.65799577
87.50000000,33.72584533
87.54995433,33.79369488
87.59990865,33.86154444
87.64986298,33.92939400
87.69981731,33.99724355
87.74977164,34.06509311
87.80020172,34.13358885
87.85015605,34.20143841
87.90011038,34.26928797
87.95006470,34.33713752
88.00001903,34.40498708
88.04997336,34.48188325
88.09992769,34.55942560
88.14988201,34.63696795
88.19983634,34.71451030
88.24979067,34.79205265
88.30022075,34.87033350
88.35017508,34.94787585
88.40012941,35.02541820
88.45008373,35.10296055
88.50003806,35.18050290
88.54999239,35.25804525
88.59994672,35.33558760
88.64990104,35.41312995
88.69985537,35.49067230
88.74980970,35.56821465
88.79976403,35.64575700
88.85019411,35.72403785
88.90014844,35.80158020
88.95010276,35.87912255
89.00005709,35.95666490
89.05001142,36.03420725
89.09996575,36.11174960
89.14992007,36.18929196
89.19987440,36.26683431
89.24982873,36.34437666
89.29978306,36.42191901
89.35021314,36.50019986
89.40016747,36.57774221
89.45012179,36.66137717
89.50007612,36.74861232
89.55003045,36.83584746
89.59998478,36.92308260
89.64993910,37.01031775
89.69989343,37.09755289
89.74984776,37.18478804
89.79980209,37.27202318
89.85023217,37.36008914
89.90018650,37.44732428
89.95014082,37.53455943
90.00009515,37.62179457
90.05004948,37.70902971
90.10000381,37.79626486
90.14995813,37.88350000
90.19991246,37.97073515
90.24986679,38.05797029
90.29982112,38.14520544
90.34977544,38.23244058
90.40020553,38.32050654
90.45015985,38.40774168
90.50011418,38.49497682
90.55006851,38.58221197
90.60002284,38.67110874
90.64997716,38.76803667
90.69993149,38.86496461
90.74988582,38.96189255
90.79984015,39.05882049
90.84979447,39.15574843
90.90022456,39.25359949
90.95017888,39.35052743
91.00013321,39.44745536
91.05008754,39.54438330
91.10004187,39.64131124
91.14999619,39.73823918
91.19995052,39.83516712
91.24990485,39.93209506
91.29985918,40.02902299
91.34981350,40.12595093
91.39976783,40.22287887
91.45019791,40.32072993
91.50015224,40.41821174
91.55010657,40.52483248
91.60006090,40.63145321
91.65001522,40.73807394
91.69996955,40.84469467
91.74992388,40.95131540
91.79987821,41.05793614
91.84983253,41.16455687
91.89978686,41.27117760
91.95021694,41.37881377
92.00017127,41.48543450
92.05012560,41.59205523
92.10007993,41.69867596
92.15003425,41.80529670
92.19998858,41.91191743
92.24994291,42.01853816
92.29989724,42.13189769
92.34985156,42.24821122
92.39980589,42.36452474
92.45023597,42.48194602
92.50019030,42.59825954
92.55014463,42.71457307
92.60009896,42.83088660
92.65005328,42.94720012
92.70000761,43.06351365
92.74996194,43.17982717
92.79991627,43.29614070
92.84987059,43.41245422
92.89982492,43.52876775
92.94977925,43.65080464
93.00020933,43.77801102
93.05016366,43.90401734
93.10011799,44.03002366
93.15007231,44.15602998
93.20002664,44.28203630
93.24998097,44.40804262
93.29993530,44.53404894
93.34988962,44.66005526
93.39984395,44.78606158
93.44979828,44.91206790
93.50022836,45.04693620
93.55018269,45.18263531
93.60013702,45.31833443
93.65009135,45.45403354
93.70004567,45.58973265
93.75000000,45.72543177
93.79995433,45.86113088
93.84990865,45.99682999
93.89986298,46.13252911
93.94981731,46.26822822
93.99977164,46.41343550
94.05020172,46.56021210
94.10015605,46.70560400
94.15011038,46.85099591
94.20006470,46.99638782
94.25001903,47.14177973
94.29997336,47.28717163
94.34992769,47.43256354
94.39988201,47.58330956
94.44983634,47.73839426
94.49979067,47.89347897
94.55022075,48.05004066
94.60017508,48.20512536
94.65012941,48.36021007
94.70008373,48.51529477
94.75003806,48.67084103
94.79999239,48.83561852
94.84994672,49.00039602
94.89990104,49.16517351
94.94985537,49.32995101
94.99980970,49.49472850
95.04976403,49.65950600
95.10019411,49.82816061
95.15014844,50.00263090
95.20010276,50.17710119
95.25005709,50.35157148
95.30001142,50.52604177
95.34996575,50.70051206
95.39992007,50.87498235
95.44987440,51.05757612
95.49982873,51.24173920
95.54978306,51.42590228
95.60021314,51.61181930
95.65016747,51.79598238
95.70012179,51.98928439
95.75007612,52.18314026
95.80003045,52.37699614
95.84998478,52.57085202
95.89993910,52.76470789
95.94989343,52.96742575
95.99984776,53.17097442
96.04980209,53.37452309
96.10023217,53.58001032
96.15018650,53.78983623
96.20014082,54.00307769
96.25009515,54.21631916
96.30004948,54.42956062
96.35000381,54.64723308
96.39995813,54.87016733
96.44991246,55.09310159
96.49986679,55.31603585
96.54982112,55.54653972
96.59977544,55.77916677
96.65020553,56.01400932
96.70015985,56.25171355
96.75011418,56.49403339
96.80006851,56.73635324
96.85002284,56.98624269
96.89997716,57.23825533
96.94993149,57.49026797
96.99988582,57.75068103
97.04984015,58.01238647
97.09979447,58.27667665
97.15022456,58.55065962
97.20017888,58.82205784
97.25013321,59.09973331
97.30008754,59.38082433
97.35004187,59.66616172
97.39999619,59.95694553
97.44995052,60.25105259
97.49990485,60.55152920
97.54985918,60.85459055
97.59981350,61.16475996
97.64976783,61.47880648
97.70019791,61.80171498
97.75015224,62.12822366
97.80010657,62.45777865
97.85006090,62.79591869
97.90001522,63.14015134
97.94996955,63.48927654
97.99992388,63.84790991
98.04987821,64.21226665
98.09983253,64.58483918
98.14978686,64.96405820
98.20021694,65.35546244
98.25017127,65.75249774
98.30012560,66.15765652
98.35007993,66.57278504
98.40003425,66.99686784
98.44998858,67.43064344
98.49994291,67.87392722
98.54989724,68.32893465
98.59985156,68.79594269
98.64980589,69.27495133
98.70023597,69.77214550
98.75019030,70.27995558
98.80014463,70.80068939
98.85009896,71.33970104
98.90005328,71.89708284
98.95000761,72.47301942
98.99996194,73.07074170
99.04991627,73.69172669
99.09987059,74.33920532
99.14982492,75.01428533
99.19977925,75.71659748
99.25020933,76.45620380
99.30016366,77.22294995
99.35011799,78.03345214
99.40007231,78.88743343
99.45002664,79.79052488
99.49998097,80.74466504
99.54993530,81.76388539
99.59988962,82.86424827
99.64984395,84.04076881
99.69979828,85.31495580
99.75022836,86.71634916
99.80018269,88.24901064
99.85013702,89.98928254
99.90009135,92.05947868
99.95004567,94.74152088
100.00000000,100.00000000
