cumulative_targets_percent,cumulative_assignments_percent
43.89986704,7.82005036
43.95030031,7.82903423
43.99996943,7.83788198
44.04963856,7.84672974
44.10007183,7.85571361
44.14974096,7.86456136
44.20017422,7.87354523
44.24984335,7.88239298
44.30027662,7.89137685
44.34994575,7.90022460
44.40037901,7.90920847
44.45004814,7.91805622
44.49971727,7.92690397
44.55015054,7.93588784
44.59981966,7.94473559
44.65025293,7.95371946
44.69992206,7.96256721
44.75035533,7.97155108
44.80002445,7.98039883
44.84969358,7.98924658
44.90012685,7.99823045
44.94979597,8.00707820
45.00022924,8.01606207
45.04989837,8.02490982
45.10033164,8.03389369
45.15000076,8.04274144
45.19966989,8.05158919
45.25010316,8.06057306
45.29977229,8.06942081
45.35020555,8.07840468
45.39987468,8.08725243
45.45030795,8.09623630
45.49997708,8.10508405
45.54964620,8.11393180
45.60007947,8.12291567
45.64974860,8.13176342
45.70018187,8.14074729
45.74985099,8.14959505
45.80028426,8.15857892
45.84995339,8.16742667
45.89962251,8.17627442
45.95005578,8.18525829
45.99972491,8.19410604
46.05015818,8.20308991
46.09982730,8.21193766
46.15026057,8.22092153
46.19992970,8.22976928
46.25036297,8.23875315
46.30003209,8.24760090
46.34970122,8.25644865
46.40013449,8.26543252
46.44980362,8.27428027
46.50023688,8.28326414
46.54990601,8.29211189
46.60033928,8.30109576
46.65000841,8.30994351
46.69967753,8.31879126
46.75011080,8.32777513
46.79977993,8.33662288
46.85021320,8.34560675
46.89988232,8.35445450
46.95031559,8.36343837
46.99998472,8.37228612
47.04965384,8.38113387
47.10008711,8.39011774
47.14975624,8.39896549
47.20018951,8.40794936
47.24985863,8.41679711
47.30029190,8.42578098
47.34996103,8.43462873
47.39963016,8.44347649
47.45006342,8.45246036
47.49973255,8.46130811
47.55016582,8.47029198
47.59983495,8.47913973
47.65026821,8.48812360
47.69993734,8.49697135
47.75037061,8.50595522
47.80003974,8.51480297
47.84970886,8.52365072
47.90014213,8.53263459
47.94981126,8.54148234
48.00024452,8.55046621
48.04991365,8.55931396
48.10034692,8.56829783
48.15001605,8.57714558
48.19968517,8.58599333
48.25011844,8.59497720
48.29978757,8.60382495
48.35022084,8.61280882
48.39988996,8.62165657
48.45032323,8.63064044
48.49999236,8.63948819
48.54966149,8.64833594
48.60009475,8.65731981
48.64976388,8.66616756
48.70019715,8.67515143
48.74986628,8.68399918
48.80029954,8.69298305
48.84996867,8.70183080
48.89963780,8.71067855
48.95007107,8.71966242
48.99974019,8.72851017
49.05017346,8.73749404
49.09984259,8.74634180
49.15027585,8.75532567
49.19994498,8.76417342
49.25037825,8.77315729
49.30004738,8.78200504
49.34971650,8.79085279
49.40014977,8.79983666
49.44981890,8.80868441
49.50025217,8.81766828
49.54992129,8.82651603
49.60035456,8.83549990
49.65002369,8.84434765
49.69969282,8.85319540
49.75012608,8.86217927
49.79979521,8.87102702
49.85022848,8.88001089
49.89989761,8.88885864
49.95033087,8.89784251
50.00000000,8.90669026
50.04966913,8.91553801
50.10010239,8.92452188
50.14977152,8.93336963
50.20020479,8.94235350
50.24987392,8.95120125
50.30030718,8.96018512
50.34997631,8.96903287
50.39964544,8.97788062
50.45007871,8.98686449
50.49974783,8.99571224
50.55018110,9.00469611
50.59985023,9.01354386
50.65028350,9.02252773
50.69995262,9.03137548
50.74962175,9.04022324
50.80005502,9.04920711
50.84972415,9.05805486
50.90015741,9.06703873
50.94982654,9.07588648
51.00025981,9.08487035
51.04992893,9.09371810
51.10036220,9.10270197
51.15003133,9.11154972
51.19970046,9.12039747
51.25013372,9.12938134
51.29980285,9.13822909
51.35023612,9.14721296
51.39990525,9.15606071
51.45033851,9.16504458
51.50000764,9.17389233
51.54967677,9.18274008
51.60011004,9.19172395
51.64977916,9.20057170
51.70021243,9.20955557
51.74988156,9.21840332
51.80031483,9.22738719
51.84998395,9.23623494
51.89965308,9.24508269
51.95008635,9.25406656
